代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),B股流通市值(元),总市值(元),A股流通股本(股),B股流通股本(股),总股本(股),市盈率,市净率,市销率,市现率,
600519.SH,贵州茅台,2011-02-10,120.5593,120.1461,125.9993,120.1122,125.3489,3600875,656695297,4.7896,3.9728,182.371,0.3815,174631314000,N/A,174631314000,943800000,0,943800000,34.5723,9.4915,15.0114,55.5224,
600519.SH,贵州茅台,2011-02-11,125.3489,125.1525,127.6658,124.8476,125.2812,3400141,634257226,-0.0677,-0.054,186.5385,0.3603,174536934000,N/A,174536934000,943800000,0,943800000,34.5536,9.4863,15.0032,55.4924,
600519.SH,贵州茅台,2011-02-14,125.2812,125.2812,127.3609,124.5834,126.758,3663915,681621643,1.4768,1.1788,186.0364,0.3882,176594418000,N/A,176594418000,943800000,0,943800000,34.9609,9.5982,15.1801,56.1465,
600519.SH,贵州茅台,2011-02-15,126.758,126.758,127.9029,125.1931,125.4912,2971640,554140643,-1.2668,-0.9994,186.4764,0.3149,174829512000,N/A,174829512000,943800000,0,943800000,34.6115,9.5022,15.0284,55.5854,
600519.SH,贵州茅台,2011-02-16,125.4912,125.3354,125.9993,123.093,124.4344,3644018,667440837,-1.0568,-0.8422,183.1607,0.3861,173357184000,N/A,173357184000,943800000,0,943800000,34.32,9.4222,14.9018,55.1173,
600519.SH,贵州茅台,2011-02-17,124.4344,123.9737,124.4479,122.5036,122.7949,3636380,662075979,-1.6394,-1.3175,182.0701,0.3853,171073188000,N/A,171073188000,943800000,0,943800000,33.8679,9.2981,14.7055,54.3911,
600519.SH,贵州茅台,2011-02-18,122.7949,122.4833,125.6334,122.1446,123.2827,3682873,676343235,0.4878,0.3972,183.6455,0.3902,171752724000,N/A,171752724000,943800000,0,943800000,34.0024,9.335,14.7639,54.6072,
600519.SH,贵州茅台,2011-02-21,123.2827,123.2962,125.1931,122.7543,124.2989,2728985,498811371,1.0162,0.8243,182.7827,0.2891,173168424000,N/A,173168424000,943800000,0,943800000,34.2827,9.412,14.8856,55.0573,
600519.SH,贵州茅台,2011-02-22,124.2989,124.2989,125.498,122.6188,123.2149,3829380,701713006,-1.0839,-0.872,183.2445,0.4057,171658344000,N/A,171658344000,943800000,0,943800000,33.9837,9.3299,14.7558,54.5772,
600519.SH,贵州茅台,2011-02-23,123.2149,122.6933,124.2921,122.6933,123.8111,1942229,353816777,0.5962,0.4838,182.1705,0.2058,172488888000,N/A,172488888000,943800000,0,943800000,34.1481,9.375,14.8272,54.8412,
600519.SH,贵州茅台,2011-02-24,123.8111,123.6892,124.2921,122.7001,123.3979,2047631,373539569,-0.4132,-0.3338,182.4252,0.217,171913170000,N/A,171913170000,943800000,0,943800000,34.0342,9.3437,14.7777,54.6582,
600519.SH,贵州茅台,2011-02-25,123.3979,123.8924,123.8924,121.3994,121.6839,2941343,532482186,-1.714,-1.389,181.0337,0.3116,169525356000,N/A,169525356000,943800000,0,943800000,33.5614,9.2139,14.5724,53.899,
600519.SH,贵州茅台,2011-02-28,121.6839,121.4671,121.5755,119.2315,121.0471,3909310,693295724,-0.6368,-0.5233,177.3448,0.4142,168638184000,N/A,168638184000,943800000,0,943800000,33.3858,9.1657,14.4962,53.6169,
600519.SH,贵州茅台,2011-03-01,121.0471,121.0674,121.8939,120.4509,121.02,2305941,411728226,-0.0271,-0.0224,178.5511,0.2443,168600432000,N/A,168600432000,943800000,0,943800000,33.3783,9.1637,14.4929,53.6049,
600519.SH,贵州茅台,2011-03-02,121.02,120.7219,121.2639,119.2383,120.0512,3209550,569125294,-0.9688,-0.8005,177.3225,0.3401,167250798000,N/A,167250798000,943800000,0,943800000,33.1111,9.0903,14.3769,53.1758,
600519.SH,贵州茅台,2011-03-03,120.0512,120.0919,121.0539,118.3847,118.5541,3773509,663456221,-1.4972,-1.2471,175.8194,0.3998,165165000000,N/A,165165000000,943800000,0,943800000,32.6982,8.977,14.1976,52.5127,
600519.SH,贵州茅台,2011-03-04,118.5541,118.5541,119.7599,118.2153,119.1841,3335119,587411610,0.63,0.5314,176.1291,0.3534,166042734000,N/A,166042734000,943800000,0,943800000,32.872,9.0247,14.2731,52.7917,
600519.SH,贵州茅台,2011-03-07,119.1841,119.1231,120.268,119.1231,120.1664,3355369,593119911,0.9823,0.8242,176.7674,0.3555,167411244000,N/A,167411244000,943800000,0,943800000,33.1429,9.099,14.3907,53.2268,
600519.SH,贵州茅台,2011-03-08,120.1664,120.2003,120.3154,118.4186,119.7193,3186955,560058561,-0.4471,-0.3721,175.7347,0.3377,166788336000,N/A,166788336000,943800000,0,943800000,33.0196,9.0652,14.3372,53.0288,
600519.SH,贵州茅台,2011-03-09,119.7193,120.2409,120.7219,119.2654,120.5797,2297146,406818003,0.8604,0.7187,177.0971,0.2434,167986962000,N/A,167986962000,943800000,0,943800000,33.2569,9.1303,14.4402,53.4099,
600519.SH,贵州茅台,2011-03-10,120.5797,120.5661,124.7866,120.1664,123.2962,5449213,991540447,2.7166,2.2529,181.9603,0.5774,171771600000,N/A,171771600000,943800000,0,943800000,34.0061,9.336,14.7655,54.6132,
600519.SH,贵州茅台,2011-03-11,123.2962,123.0253,124.2447,121.8668,121.9684,2334545,424871796,-1.3278,-1.0769,181.9934,0.2474,169921752000,N/A,169921752000,943800000,0,943800000,33.6399,9.2355,14.6065,54.025,
600519.SH,贵州茅台,2011-03-14,121.9684,121.6162,124.6511,121.3384,123.8924,2237298,408383265,1.924,1.5774,182.5341,0.2371,172602144000,N/A,172602144000,943800000,0,943800000,34.1706,9.3812,14.8369,54.8772,
600519.SH,贵州茅台,2011-03-15,123.8924,123.0524,124.1227,119.9293,121.4468,3089855,554199756,-2.4456,-1.974,179.3611,0.3274,169195026000,N/A,169195026000,943800000,0,943800000,33.496,9.196,14.544,53.794,
600519.SH,贵州茅台,2011-03-16,121.4468,121.6703,123.9534,121.4739,123.1878,2417624,438681962,1.7411,1.4336,181.4517,0.2562,171620592000,N/A,171620592000,943800000,0,943800000,33.9762,9.3278,14.7525,54.5652,
600519.SH,贵州茅台,2011-03-17,123.1878,122.551,128.3974,122.0633,128.0587,8852277,1653009378,4.8709,3.954,186.7327,0.9379,178406514000,N/A,178406514000,943800000,0,943800000,35.3197,9.6967,15.3359,56.7227,
600519.SH,贵州茅台,2011-03-18,128.0587,128.411,131.4934,126.7716,129.4949,6148407,1175141410,1.4362,1.1215,191.1294,0.6515,180407370000,N/A,180407370000,943800000,0,943800000,35.7158,9.8054,15.5079,57.3588,
600519.SH,贵州茅台,2011-03-21,129.4949,128.5804,129.3798,125.0237,126.7716,4865124,910057839,-2.7234,-2.1031,187.0575,0.5155,176613294000,N/A,176613294000,943800000,0,943800000,34.9647,9.5992,15.1817,56.1525,
600519.SH,贵州茅台,2011-03-22,126.7716,127.6184,128.7023,125.4641,125.8367,2788755,521369663,-0.9349,-0.7375,186.9543,0.2955,175310850000,N/A,175310850000,943800000,0,943800000,34.7068,9.5284,15.0698,55.7384,
600519.SH,贵州茅台,2011-03-23,125.8367,126.0128,126.4735,124.3124,126.3719,4288185,792668100,0.5352,0.4253,184.8493,0.4544,176056452000,N/A,176056452000,943800000,0,943800000,34.8544,9.5689,15.1339,55.9755,
600519.SH,贵州茅台,2011-03-24,126.3719,126.2093,126.3786,124.3124,124.3463,2135318,393924337,-2.0256,-1.6029,184.4804,0.2262,173234490000,N/A,173234490000,943800000,0,943800000,34.2957,9.4155,14.8913,55.0783,
600519.SH,贵州茅台,2011-03-25,124.3463,123.9737,125.7215,123.9737,124.265,2790552,513404256,-0.0813,-0.0654,183.9795,0.2957,173121234000,N/A,173121234000,943800000,0,943800000,34.2733,9.4094,14.8815,55.0423,
600519.SH,贵州茅台,2011-03-28,124.265,124.3463,124.9221,122.2733,122.5578,4029587,731053019,-1.7072,-1.3738,181.4213,0.427,170742858000,N/A,170742858000,943800000,0,943800000,33.8025,9.2801,14.6771,54.2861,
600519.SH,贵州茅台,2011-03-29,122.5578,122.6188,122.822,120.9252,121.23,2652330,476995781,-1.3278,-1.0834,179.8403,0.281,168893010000,N/A,168893010000,943800000,0,943800000,33.4363,9.1796,14.5181,53.6979,
600519.SH,贵州茅台,2011-03-30,121.23,121.2232,122.1175,120.7897,121.0674,2060299,368964875,-0.1626,-0.1341,179.0832,0.2183,168666498000,N/A,168666498000,943800000,0,943800000,33.3914,9.1673,14.4986,53.6259,
600519.SH,贵州茅台,2011-03-31,121.0674,121.0674,123.8382,120.9252,121.8397,1752586,316949399,0.7723,0.6379,180.8467,0.1857,169742430000,N/A,169742430000,943800000,0,943800000,33.6044,9.2257,14.5911,53.968,
600519.SH,贵州茅台,2011-04-01,121.8397,121.9278,122.8559,120.959,121.5755,1822749,326554075,-0.2642,-0.2168,179.1547,0.1931,169374348000,N/A,169374348000,943800000,0,943800000,33.5315,9.2057,14.5595,53.851,
600519.SH,贵州茅台,2011-04-06,121.5755,121.5349,121.8736,119.7125,119.8954,2877481,510620637,-1.6801,-1.3819,177.454,0.3049,167033724000,N/A,167033724000,943800000,0,943800000,33.0682,9.0785,14.3583,53.1068,
600519.SH,贵州茅台,2011-04-07,119.8954,119.367,119.909,118.405,118.5134,4683074,820484804,-1.382,-1.1527,175.2022,0.4962,165108372000,N/A,165108372000,943800000,0,943800000,32.687,8.9739,14.1928,52.4947,
600519.SH,贵州茅台,2011-04-08,118.5134,118.527,119.5702,118.4186,119.0012,2182315,383817086,0.4878,0.4116,175.8761,0.2312,165787908000,N/A,165787908000,943800000,0,943800000,32.8215,9.0108,14.2512,52.7107,
600519.SH,贵州茅台,2011-04-11,119.0012,118.8589,121.0268,118.6286,120.2409,2617314,463960298,1.2397,1.0418,177.2658,0.2773,167515062000,N/A,167515062000,943800000,0,943800000,33.1635,9.1047,14.3996,53.2598,
600519.SH,贵州茅台,2011-04-12,120.2409,120.2477,121.4942,119.7057,120.1935,3494568,623251647,-0.0474,-0.0394,178.3487,0.3703,167448996000,N/A,167448996000,943800000,0,943800000,33.1504,9.1011,14.394,53.2388,
600519.SH,贵州茅台,2011-04-13,120.1935,120.1122,121.2639,119.9225,120.81,2938919,522953556,0.6165,0.5129,177.9408,0.3114,168307854000,N/A,168307854000,943800000,0,943800000,33.3204,9.1478,14.4678,53.5119,
600519.SH,贵州茅台,2011-04-14,120.81,120.7897,120.9252,118.8792,119.0554,3662196,644626738,-1.7546,-1.4524,176.0219,0.388,165863412000,N/A,165863412000,943800000,0,943800000,32.8365,9.0149,14.2577,52.7347,
600519.SH,贵州茅台,2011-04-15,119.0554,119.2112,119.9022,115.6884,116.7791,5332701,919620925,-2.2762,-1.9119,172.4494,0.565,162692244000,N/A,162692244000,943800000,0,943800000,32.2087,8.8426,13.9851,51.7265,
600519.SH,贵州茅台,2011-04-18,116.7791,116.6437,117.4634,115.9865,117.2398,1960899,338287704,0.4607,0.3945,172.5166,0.2078,163334028000,N/A,163334028000,943800000,0,943800000,32.3357,8.8774,14.0402,51.9305,
600519.SH,贵州茅台,2011-04-19,117.2398,117.2398,118.3102,116.1762,117.4566,2288067,395248447,0.2168,0.1849,172.7434,0.2424,163636044000,N/A,163636044000,943800000,0,943800000,32.3955,8.8939,14.0662,52.0265,
600519.SH,贵州茅台,2011-04-20,117.4566,117.4566,118.676,117.1992,118.4186,2250928,392495921,0.962,0.819,174.3707,0.2385,164976240000,N/A,164976240000,943800000,0,943800000,32.6608,8.9667,14.1814,52.4526,
600519.SH,贵州茅台,2011-04-21,118.4186,118.5541,120.3087,118.3576,118.4592,2868434,505336037,0.0406,0.0343,176.1714,0.3039,165032868000,N/A,165032868000,943800000,0,943800000,32.672,8.9698,14.1863,52.4706,
600519.SH,贵州茅台,2011-04-22,118.4592,118.8928,119.5025,118.2357,119.3331,1450023,254794864,0.8739,0.7377,175.7178,0.1536,166250370000,N/A,166250370000,943800000,0,943800000,32.9131,9.0359,14.2909,52.8577,
600519.SH,贵州茅台,2011-04-25,119.3331,121.9413,125.3828,121.6026,124.0143,7022553,1280812447,4.6812,3.9228,182.3856,0.7441,172772028000,N/A,172772028000,943800000,0,943800000,34.2042,9.3904,14.8515,54.9312,
600519.SH,贵州茅台,2011-04-26,124.0143,123.9737,124.3124,122.5375,122.7339,3109542,565862126,-1.2804,-1.0324,181.976,0.3295,170988246000,N/A,170988246000,943800000,0,943800000,33.8511,9.2935,14.6982,54.3641,
600519.SH,贵州茅台,2011-04-27,122.7339,123.0253,125.3286,122.6188,122.7204,2774847,508713443,-0.0135,-0.011,183.3303,0.294,170969370000,N/A,170969370000,943800000,0,943800000,33.8473,9.2924,14.6966,54.3581,
600519.SH,贵州茅台,2011-04-28,122.7204,123.364,123.6892,120.4509,120.871,2535717,455048059,-1.8494,-1.507,179.4554,0.2687,168392796000,N/A,168392796000,943800000,0,943800000,33.3372,9.1524,14.4751,53.5389,
600519.SH,贵州茅台,2011-04-29,120.871,120.8574,124.0347,120.3696,123.5062,2208382,401140719,2.6353,2.1802,181.6446,0.234,172064178000,N/A,172064178000,943800000,0,943800000,34.0641,9.3519,14.7907,54.7062,
600519.SH,贵州茅台,2011-05-03,123.5062,123.9737,126.548,123.2962,125.9112,4127082,764382818,2.405,1.9472,185.2114,0.4373,175414668000,N/A,175414668000,943800000,0,943800000,34.7274,9.534,15.0787,55.7714,
600519.SH,贵州茅台,2011-05-04,125.9112,124.9831,127.4151,124.2718,124.3124,3252106,604784367,-1.5988,-1.2698,185.967,0.3446,173187300000,N/A,173187300000,943800000,0,943800000,34.2864,9.413,14.8872,55.0633,
600519.SH,贵州茅台,2011-05-05,124.3124,124.3192,127.0222,123.9805,125.2947,2669349,496448129,0.9823,0.7902,185.981,0.2828,174555810000,N/A,174555810000,943800000,0,943800000,34.5573,9.4874,15.0049,55.4984,
600519.SH,贵州茅台,2011-05-06,125.2947,124.6511,126.6835,123.9805,125.8773,2396065,444808841,0.5826,0.465,185.6414,0.2539,175367478000,N/A,175367478000,943800000,0,943800000,34.718,9.5315,15.0746,55.7564,
600519.SH,贵州茅台,2011-05-09,125.8773,126.399,127.0154,124.5834,124.7595,1217595,225581746,-1.1178,-0.888,185.2683,0.129,173810208000,N/A,173810208000,943800000,0,943800000,34.4097,9.4468,14.9408,55.2613,
600519.SH,贵州茅台,2011-05-10,124.7595,124.6986,124.9899,123.8246,124.3734,1591880,292606289,-0.3861,-0.3095,183.8118,0.1687,173272242000,N/A,173272242000,943800000,0,943800000,34.3032,9.4176,14.8945,55.0903,
600519.SH,贵州茅台,2011-05-11,124.3734,123.9872,126.2093,123.9872,125.5115,1289667,238855455,1.1381,0.9151,185.2071,0.1366,174857826000,N/A,174857826000,943800000,0,943800000,34.6171,9.5038,15.0308,55.5944,
600519.SH,贵州茅台,2011-05-12,125.5115,125.3286,128.3771,125.0576,126.9003,2502771,470405158,1.3888,1.1065,187.9537,0.2652,176792616000,N/A,176792616000,943800000,0,943800000,35.0002,9.6089,15.1971,56.2095,
600519.SH,贵州茅台,2011-05-13,126.9003,126.9206,128.0316,125.6673,127.1306,1225320,229207566,0.2303,0.1815,187.0594,0.1298,177113508000,N/A,177113508000,943800000,0,943800000,35.0637,9.6264,15.2247,56.3116,
600519.SH,贵州茅台,2011-05-16,127.1306,127.0222,128.0248,126.3448,127.1374,1150557,216417130,0.0068,0.0053,188.0977,0.1219,177122946000,N/A,177122946000,943800000,0,943800000,35.0656,9.6269,15.2255,56.3146,
600519.SH,贵州茅台,2011-05-17,127.1374,126.697,128.9191,126.006,127.1103,2086644,393848458,-0.0271,-0.0213,188.7473,0.2211,177085194000,N/A,177085194000,943800000,0,943800000,35.0581,9.6248,15.2223,56.3026,
600519.SH,贵州茅台,2011-05-18,127.1103,126.8867,133.7561,126.8867,132.0692,6216505,1212084674,4.9589,3.9013,194.9785,0.6587,183993810000,N/A,183993810000,943800000,0,943800000,36.4258,10.0003,15.8162,58.4991,
600519.SH,贵州茅台,2011-05-19,132.0692,132.7806,136.6082,132.7806,135.4091,8573805,1716471110,3.3398,2.5289,200.1995,0.9084,188646744000,N/A,188646744000,943800000,0,943800000,37.347,10.2532,16.2161,59.9785,
600519.SH,贵州茅台,2011-05-20,135.4091,135.9646,136.6149,134.6842,136.0527,4004386,801739991,0.6436,0.4753,200.2155,0.4243,189543354000,N/A,189543354000,943800000,0,943800000,37.5245,10.302,16.2932,60.2635,
600519.SH,贵州茅台,2011-05-23,136.0527,135.4904,137.3534,133.458,133.4783,3942088,783913346,-2.5743,-1.8921,198.8574,0.4177,185956914000,N/A,185956914000,943800000,0,943800000,36.8144,10.107,15.9849,59.1232,
600519.SH,贵州茅台,2011-05-24,133.4783,132.4486,133.7967,131.7644,131.8389,2399707,470085883,-1.6394,-1.2282,195.893,0.2543,183672918000,N/A,183672918000,943800000,0,943800000,36.3623,9.9829,15.7886,58.3971,
600519.SH,贵州茅台,2011-05-25,131.8389,131.8389,131.8389,131.8389,131.8389,N/A,N/A,0,0,N/A,N/A,183672918000,N/A,183672918000,943800000,0,943800000,36.3623,9.9829,15.7886,58.3971,
600519.SH,贵州茅台,2011-05-26,131.8389,131.9676,137.3805,131.9676,134.6029,3897036,779314782,2.764,2.0965,199.9763,0.4129,187523622000,N/A,187523622000,943800000,0,943800000,37.1246,10.1922,16.1196,59.6214,
600519.SH,贵州茅台,2011-05-27,134.6029,135.4091,136.0188,130.8905,131.2495,3172958,626618182,-3.3534,-2.4913,197.4871,0.3362,182851812000,N/A,182851812000,943800000,0,943800000,36.1997,9.9383,15.718,58.136,
600519.SH,贵州茅台,2011-05-30,131.2495,130.1927,137.2382,129.9149,137.2043,4728600,942388980,5.9548,4.537,199.2956,0.501,191147814000,N/A,191147814000,943800000,0,943800000,37.8421,10.3892,16.4311,60.7736,
600519.SH,贵州茅台,2011-05-31,137.2043,137.2856,138.1866,136.3711,138.0647,3385483,685945963,0.8604,0.6271,202.6139,0.3587,192346440000,N/A,192346440000,943800000,0,943800000,38.0794,10.4543,16.5341,61.1547,
600519.SH,贵州茅台,2011-06-01,138.0647,138.2679,142.2513,137.5363,142.1904,3909376,813188052,4.1257,2.9882,208.0097,0.4142,198094182000,N/A,198094182000,943800000,0,943800000,39.2173,10.7667,17.0282,62.9822,
600519.SH,贵州茅台,2011-06-02,142.1904,141.2487,142.0346,137.9292,139.9548,3958543,818431995,-2.2356,-1.5723,206.7508,0.4194,194979642000,N/A,194979642000,943800000,0,943800000,38.6007,10.5974,16.7605,61.9919,
600519.SH,贵州茅台,2011-06-03,139.9548,139.5686,144.094,139.5686,143.3556,2948396,618505293,3.4008,2.4299,209.7769,0.3124,199717518000,N/A,199717518000,943800000,0,943800000,39.5387,10.8549,17.1678,63.4983,
600519.SH,贵州茅台,2011-06-07,143.3556,143.6062,143.613,139.7448,140.8219,2687617,559703875,-2.5337,-1.7674,208.2528,0.2848,196187706000,N/A,196187706000,943800000,0,943800000,38.8399,10.6631,16.8643,62.376,
600519.SH,贵州茅台,2011-06-08,140.8219,140.6051,142.0616,137.9156,141.4113,2507047,517190772,0.5894,0.4185,206.2948,0.2656,197008812000,N/A,197008812000,943800000,0,943800000,39.0024,10.7077,16.9349,62.6371,
600519.SH,贵州茅台,2011-06-09,141.4113,140.9439,141.1132,136.6827,136.7233,3617970,737042713,-4.688,-3.3151,203.7172,0.3833,190477716000,N/A,190477716000,943800000,0,943800000,37.7094,10.3527,16.3735,60.5606,
600519.SH,贵州茅台,2011-06-10,136.7233,136.5065,138.5321,135.3549,137.2246,3427917,692444753,0.5013,0.3667,202.0016,0.3632,191176128000,N/A,191176128000,943800000,0,943800000,37.8477,10.3907,16.4335,60.7826,
600519.SH,贵州茅台,2011-06-13,137.2246,137.184,138.1324,134.6774,136.4998,2800457,562464133,-0.7249,-0.5282,200.8473,0.2967,190166262000,N/A,190166262000,943800000,0,943800000,37.6478,10.3358,16.3467,60.4616,
600519.SH,贵州茅台,2011-06-14,136.4998,136.4862,138.8641,135.8291,138.5118,3748788,758192892,2.012,1.474,202.2501,0.3972,192969348000,N/A,192969348000,943800000,0,943800000,38.2027,10.4882,16.5877,61.3528,
600519.SH,贵州茅台,2011-06-15,138.5118,138.2137,138.5186,136.974,137.665,1640856,333131863,-0.8468,-0.6114,203.0232,0.1739,191789598000,N/A,191789598000,943800000,0,943800000,37.9692,10.424,16.4863,60.9777,
600519.SH,贵州茅台,2011-06-16,137.665,136.9808,139.0741,135.6394,137.5363,1773147,359795619,-0.1287,-0.0935,202.9136,0.1879,191610276000,N/A,191610276000,943800000,0,943800000,37.9337,10.4143,16.4709,60.9207,
600519.SH,贵州茅台,2011-06-17,137.5363,137.8614,142.2581,137.2856,141.3368,3341100,690941504,3.8005,2.7633,206.8006,0.354,196904994000,N/A,196904994000,943800000,0,943800000,38.9819,10.7021,16.926,62.6041,
600519.SH,贵州茅台,2011-06-20,141.3368,140.9777,141.0997,136.1678,137.8344,2990915,611059058,-3.5024,-2.4781,204.3051,0.3169,192025548000,N/A,192025548000,943800000,0,943800000,38.0159,10.4369,16.5066,61.0527,
600519.SH,贵州茅台,2011-06-21,137.8344,136.8656,138.7692,136.8656,137.726,1273817,259198214,-0.1084,-0.0786,203.4815,0.135,191874540000,N/A,191874540000,943800000,0,943800000,37.986,10.4287,16.4936,61.0047,
600519.SH,贵州茅台,2011-06-22,137.726,137.6582,140.5577,137.6582,139.5077,1618853,333499822,1.7817,1.2937,206.0099,0.1715,194356734000,N/A,194356734000,943800000,0,943800000,38.4774,10.5636,16.707,61.7939,
600519.SH,贵州茅台,2011-06-23,139.5077,139.0809,141.7229,138.8776,140.9032,2028098,421820426,1.3956,1.0003,207.9882,0.2149,196300962000,N/A,196300962000,943800000,0,943800000,38.8623,10.6692,16.8741,62.412,
600519.SH,贵州茅台,2011-06-24,140.9032,140.8084,142.3665,139.1147,139.8532,3706850,770684579,-1.0501,-0.7452,207.9082,0.3928,194838072000,N/A,194838072000,943800000,0,943800000,38.5727,10.5897,16.7483,61.9469,
600519.SH,贵州茅台,2011-06-27,139.8532,140.368,141.5603,139.406,141.0929,2319042,480816709,1.2397,0.8865,207.3342,0.2457,196565226000,N/A,196565226000,943800000,0,943800000,38.9146,10.6836,16.8968,62.4961,
600519.SH,贵州茅台,2011-06-28,141.0929,141.5874,143.5317,140.3816,142.5697,2554048,536916003,1.4768,1.0467,210.2216,0.2706,198622710000,N/A,198622710000,943800000,0,943800000,39.3219,10.7954,17.0737,63.1502,
600519.SH,贵州茅台,2011-06-29,142.5697,142.861,144.2159,140.8422,142.9017,1959670,412274520,0.332,0.2328,210.3796,0.2076,199085172000,N/A,199085172000,943800000,0,943800000,39.4135,10.8206,17.1134,63.2973,
600519.SH,贵州茅台,2011-06-30,142.9017,142.2784,144.5005,142.2784,144.0466,3270121,694508280,1.1449,0.8012,212.38,0.3465,200680194000,N/A,200680194000,943800000,0,943800000,39.7293,10.9073,17.2505,63.8044,
